uuid_interaction,transaction_ts,items,amount
fd9624d9-d58f-57fd-9b14-e34d1e537cc5,2025-05-18 03:21:40.034402,10,1740
39ed553d-0174-5601-856b-12197f423e8f,2025-05-27 21:49:22.034402,8,1392
b60bf4b8-1ccd-5e6e-81d5-bbd17ff82264,2025-06-07 22:32:10.034402,3,497
ac8afff6-28e3-5d9a-b332-559cc6a78b7c,2025-05-13 23:23:05.034402,11,1373
7f97d105-9edb-5676-9347-49a6008cff50,2025-05-30 23:24:11.034402,13,3287
48deaee5-6c3e-5018-84b9-8ed17060d465,2025-05-16 03:07:03.034402,4,1196
7f9c745b-d390-50df-852c-9338caa3a936,2025-05-28 17:32:26.034402,7,1293
238a1742-95b3-52cb-b8f0-8ca625da5f24,2025-06-01 12:50:18.034402,9,1012
98ea8c02-cd9d-5c33-8808-62b216f8e96d,2025-06-17 22:33:46.034402,7,2293
85c01148-38a0-5552-b93a-8313073bc914,2025-06-04 12:24:22.034402,5,100
5c2b362d-50a8-564b-b137-8f30a4cfaaae,2025-06-03 23:37:25.034402,11,889
fbef9ee9-a820-5a76-a237-16f15f768923,2025-05-22 12:20:03.034402,3,1497
120efce3-0fec-55a9-821a-07ccb50f84ea,2025-05-27 14:54:44.034402,2,319
7cd534d6-867b-50ce-9dbc-6bed3afc7df0,2025-05-30 19:30:23.034402,5,495
49217d42-670a-59bb-9a78-4049e842784a,2025-05-10 15:20:27.034402,13,3613
8e5f38fb-3fec-5c13-8a1b-9c9053acae1a,2025-05-30 11:26:17.034402,1,299
13b4c945-5f78-52ea-aba3-77287cfb86d8,2025-06-06 13:56:59.034402,16,2552
9cd7b6b9-9da8-5f39-9a14-96b773c9f4e1,2025-05-22 04:51:08.034402,13,1187
4a90b484-e04b-54af-a909-c462b7fc1dff,2025-05-31 00:33:15.034402,4,896
0df63b25-a614-5b10-a608-48a12018fd2c,2025-05-18 03:40:36.034402,12,1238
b67fceca-8602-5431-9951-649b5f2b325f,2025-05-16 13:22:10.034402,8,2076
66907851-97bf-518a-a0a9-ab2a1e51c6b3,2025-05-23 22:08:44.034402,13,3450
11b33213-40c1-5e69-9ec1-90ab8a3540ce,2025-05-24 13:25:16.034402,7,543
cfaffa2f-4661-538b-ae90-94764d504c02,2025-05-18 17:40:52.034402,11,573
25ec21b8-41b8-5aef-a92f-261c95a27470,2025-05-16 12:01:03.034402,3,1497
1e9f5abd-d75c-589a-8f3f-9a9a35174713,2025-05-21 14:33:10.034402,7,543
c2643487-21da-52f8-8caf-6f6069e3c31c,2025-06-10 13:44:46.034402,11,1423
68a86973-4f56-5526-b85f-ac29f2283019,2025-06-09 23:24:03.034402,12,2238
10f40ccd-22d2-5a9e-9a97-dcd9f1d6084e,2025-05-21 18:53:34.034402,6,1544
e012740e-2be0-5d91-84ff-caaa1c66e489,2025-05-17 21:36:00.034402,2,348
ce144206-fd88-5a65-9647-c0706582c8ef,2025-05-16 06:57:55.034402,7,2593
fdb6a21e-30e5-5e14-9bba-a8d206834edc,2025-06-09 20:14:55.034402,1,20
290fe069-2416-55cc-ab2f-a0d5a4f97145,2025-06-12 21:12:41.034402,9,812
66ca984a-b073-5c42-922f-b17a8325cf5f,2025-06-19 17:55:06.034402,5,495
65374a51-c6e6-5ae8-98e2-5362c85e166d,2025-05-23 07:26:49.034402,9,562
a5e7748c-60d6-5726-980d-ec4993f96840,2025-05-24 15:15:26.034402,15,3585
ba3cbfab-2594-5442-ab7e-0d9c74489911,2025-05-16 16:48:49.034402,6,1394
304f951d-03ba-52fe-b636-6a46789fcd38,2025-05-18 13:36:03.034402,10,1190
6f05a890-7444-5086-ad62-6743b9a657fb,2025-06-11 05:40:58.034402,5,2016
e08fe53e-f695-5aa0-b22b-f25138e4261d,2025-06-08 18:44:51.034402,9,1241
9a524f7c-fc30-51fd-bc82-769acc0d1d0c,2025-06-04 14:08:05.034402,7,977
56384a56-c0da-54dd-8151-335ac9c66c70,2025-05-26 18:06:46.034402,8,1392
649630aa-6afe-5a7c-846c-5659dbde4d65,2025-06-07 09:37:34.034402,7,1243
524e4112-58f7-5f7f-980a-25c0aed81f5f,2025-06-17 20:37:22.034402,2,998
4b9acd33-db07-55b4-8398-68ee01bd7916,2025-05-14 11:34:53.034402,17,2846
cf5a4e7b-1a36-5b0e-a6d9-87f8244188f9,2025-05-28 12:14:49.034402,5,258
9ab585fc-2cb7-5da1-82f7-556cecde462a,2025-05-18 12:30:26.034402,13,2237
2b5cca76-bdee-5986-9a61-52824b6b6e8b,2025-05-21 21:07:30.034402,15,3085
98f8d67d-933c-5de0-b4b5-6576ae29a887,2025-06-04 23:11:43.034402,16,1547
708eaf7a-7b2b-5305-b301-da6eb44eee10,2025-05-20 19:40:41.034402,7,198
66a20dd2-d597-5c39-b63b-ce01c41cee0d,2025-06-10 14:06:38.034402,13,2287
69926cec-4726-58f5-83ab-672e94fb6090,2025-06-09 09:55:50.034402,15,4606
3eeb94c8-f1ef-54d1-a6de-0e17a00f2e85,2025-05-14 07:08:01.034402,10,1890
2a2518f0-2a7c-538c-9493-fe87775f1f0d,2025-06-01 00:27:16.034402,13,1376
defd3eca-bd50-5b7a-a862-39588f52e545,2025-05-22 00:54:51.034402,2,198
c6b3ff8f-c644-5d96-b7e9-eeb0760d7a94,2025-05-23 03:45:57.034402,15,3119
c24f25c3-ccc9-56f5-a0b9-8dd81fd43af2,2025-06-12 08:00:56.034402,17,1983
0baba7e9-b7ab-58cf-83c4-57cd8001ac23,2025-05-16 17:19:04.034402,9,3891
a44da121-46fc-5bfb-95e6-a3cfb8fc56fd,2025-05-23 01:39:38.034402,6,120
08aa4986-6b46-55c0-b7cf-d6e3ef027fc5,2025-05-10 09:21:37.034402,3,147
38d89ceb-ca20-56f8-a22c-df61e823a94a,2025-05-18 08:30:10.034402,9,1533
524d2b32-d581-5463-8da6-0a9291240cb1,2025-05-28 10:39:41.034402,3,60
59bd5156-d205-55f3-b55e-8f3b5347d7d4,2025-06-17 11:45:52.034402,15,2085
840ec59f-5cf6-573f-b232-d1dc0d990652,2025-05-16 17:52:02.034402,14,1136
b8f5bd58-9428-5a86-a00d-970fdaa55362,2025-05-19 06:09:47.034402,8,3392
60a2bbdd-f21d-5154-bda2-fa5e8da1736d,2025-05-20 13:59:11.034402,7,140
ee52960b-cd07-5293-98e2-853da371920f,2025-05-24 16:27:55.034402,15,2727
f801d0d0-3ab6-524d-b3af-f532c4af394e,2025-06-05 18:43:05.034402,4,80
997ccf16-b075-5973-bbac-f866c716bed2,2025-06-13 15:41:38.034402,8,813
31d11067-34dc-5985-98d7-59834c2d2280,2025-05-15 15:05:47.034402,17,2204
b5d22678-2699-524b-ad6a-69f5b2655a0f,2025-05-17 05:02:40.034402,5,2495
8755bc78-f192-5c36-b554-36d13b785630,2025-05-19 12:50:14.034402,7,1093
7de97afb-3aa1-57e9-bfc8-c4239e90cfc5,2025-05-17 13:02:53.034402,13,3287
8333a8a9-c05a-55b3-b7a4-a89414290ffa,2025-05-22 20:04:05.034402,8,2392
70491579-2a33-5167-930d-163e771e27d5,2025-05-24 16:26:12.034402,14,2691
36b401e9-1ed1-5a99-b5c3-f9c90705c968,2025-05-23 11:15:43.034402,8,3392
dfc38d76-ddc7-5518-8d0d-af0d663cb5c0,2025-05-28 20:52:56.034402,11,1260
aced2338-12cb-595d-a982-c897e3122d0f,2025-06-18 23:10:01.034402,8,1992
f3a66d22-a0b3-5762-a130-b5dc506ac414,2025-05-22 16:42:02.034402,9,2041
b315010a-0cd5-555b-b468-e2067fac685e,2025-06-06 05:04:12.034402,3,647
deb99c4f-b368-52db-a315-6077d1a876a8,2025-06-07 22:55:24.034402,1,99
6d659ec8-7f2e-5b3e-9eeb-b77a5513cd93,2025-05-14 03:33:56.034402,16,2418
1c3935de-7414-50cf-bd08-917aae719536,2025-05-29 10:17:56.034402,7,1893
37ffd74a-b83e-5bf4-84ca-837930b7874f,2025-06-15 03:27:19.034402,8,3392
307863e0-27f6-53ea-bfb1-8d31879f43f2,2025-05-30 14:21:02.034402,6,1357
5d71e804-c2e2-5992-a723-93c4b7c4fed4,2025-05-26 18:17:30.034402,8,1234
70843aee-5d45-56be-bdb4-af37e0556493,2025-06-15 10:25:40.034402,5,245
2cc12c66-24cd-5e68-be73-fa5412d1ad81,2025-05-16 04:46:29.034402,17,3804
4b28dcc1-c237-5d7b-92e9-0d5a90bd6fce,2025-06-01 11:28:15.034402,11,1139
154f01ab-8354-55bd-b7a8-89be4947650c,2025-05-20 23:17:36.034402,18,987
02f01e98-ec85-5394-9ac3-742502d0d696,2025-05-22 08:37:06.034402,19,2794
f942860c-c2d1-50bb-877d-21c9f32b99fb,2025-05-15 08:02:01.034402,14,3007
80ff9d37-4c95-5d9d-8a8e-576ae5b19592,2025-05-22 16:37:38.034402,1,299
54e84141-29d8-5c95-86c1-12940ff44905,2025-06-05 07:18:02.034402,5,895
71b90aed-beee-570f-8764-cf8e3e300891,2025-05-29 02:41:50.034402,4,396
8e2efa86-e798-5db7-b152-3f4aa299ffab,2025-05-11 12:14:08.034402,14,1057
87b3580c-9480-5d94-a793-bbd696735730,2025-05-14 17:12:43.034402,1,20
758d38b9-736e-5387-b795-e4a7ffc57fcb,2025-05-16 15:14:37.034402,6,120
9b2b264f-7b17-59ab-bb2c-3a97afe09fdd,2025-05-29 03:26:46.034402,5,245
932f9696-ca67-53ad-ab98-5c65cd00ad78,2025-05-26 03:01:08.034402,5,245
05a640ff-e0d1-5a54-8355-23ca35142ad6,2025-06-04 07:03:49.034402,5,495
2fda4aff-f5f4-5775-be6a-16ab1f4a6ade,2025-05-17 09:49:22.034402,21,4642
3b840d21-f6e7-5947-89c6-7b5c0ce95e8c,2025-06-01 23:46:17.034402,1,299
3e86b01c-71e6-50cf-8db7-62c6d4d56ba5,2025-05-28 21:53:07.034402,9,180
65233e1c-7776-5c7f-af92-9d68933bc79e,2025-06-07 03:43:17.034402,6,1394
3698301c-8963-5dd6-b94c-61a0acee6ba6,2025-05-15 02:58:45.034402,6,1194
fb777263-b156-5b8f-b911-ce9b97c04669,2025-05-20 09:43:49.034402,14,309
595704dd-20d1-59e7-903a-4987e9f0c75c,2025-05-26 17:02:45.034402,16,3581
f081afe2-7c5e-5c02-b5cc-ce73fdbed733,2025-06-01 17:19:01.034402,11,1094
56723534-d4ed-5747-9088-e1ab577e300e,2025-06-15 21:12:26.034402,10,3790
be953d46-3d7c-5195-a613-a21ad90ad358,2025-06-08 22:35:11.034402,9,2433
b0670d35-4cf2-577e-a403-77b38378ef1a,2025-05-19 07:06:20.034402,2,40
5ae54b9d-800d-5f75-84f5-1f95133e42a3,2025-05-23 18:30:17.034402,9,496
cc82ba4b-5363-5863-8d80-218cb89a1511,2025-06-20 23:47:50.034402,2,148
d98262fe-d360-5e4d-a108-2100ada3bb36,2025-05-15 04:56:21.034402,15,2848
e8bdcf80-cdb5-5ad3-a73c-d1690ef420d5,2025-06-16 14:16:37.034402,17,2138
07499e2a-a187-5e97-82ea-a0013a267130,2025-05-31 09:02:00.034402,1,99
1342f9a6-d270-5801-aa19-7ecdb2f92f1b,2025-06-14 21:07:07.034402,16,3347
38eb2d4d-5366-58a9-91c8-87d40162ca92,2025-06-17 23:26:43.034402,12,1193
45897545-5067-5a96-8bcc-301af49443fc,2025-05-09 10:20:00.034402,1,20
2514bda4-07b1-5a9e-bfda-1eea96fcc449,2025-06-05 00:20:07.034402,1,20
d1cc6f41-3f35-596f-96e2-66b8c961a4a4,2025-05-30 08:26:56.034402,13,1334
b8f2082e-0142-5dd4-97cd-fc237ffdba2b,2025-06-06 18:22:35.034402,3,897
a1cd9092-2dfc-5b15-8fb2-e252000d5b1e,2025-06-10 09:27:00.034402,3,1497
94e371b7-052d-5bca-9f36-278a0b894c26,2025-05-23 11:00:47.034402,3,697
3ff030a0-1f37-574d-af8e-f3cce9ddf736,2025-05-16 14:25:20.034402,9,583
71dcac4c-554c-5dd4-bd44-283bdb8a5732,2025-06-18 07:51:48.034402,4,396
7c3fbb32-72a7-599a-b544-79cb88f49949,2025-05-27 06:32:51.034402,3,397
32265447-377e-5a8d-9a9b-360a5ae89587,2025-05-10 22:51:29.034402,15,5085
65ab594e-a26d-5082-8b02-5983e28140ff,2025-05-18 08:30:10.034402,2,98
2cb406db-e602-55d7-80a8-c541e781b4ba,2025-06-15 00:56:21.034402,16,2189
a81038b6-8df5-5de6-98b9-5d698afafdba,2025-06-17 01:42:52.034402,10,2595
34653b4a-9754-51c9-93c1-42df25f93e65,2025-05-24 08:23:40.034402,12,3738
46a85592-5c41-5d7d-8d01-4742f2aa363e,2025-06-13 23:35:23.034402,15,2840
13549281-237a-57cc-9811-0c1ab5bf68cb,2025-05-28 08:25:33.034402,15,3885
b8479951-0536-5912-8a87-e6c839774b64,2025-05-20 13:05:13.034402,10,1990
cf92ea0d-baf6-5a06-a498-2718e24fbc90,2025-05-30 14:12:50.034402,5,1095
ed295162-9987-5379-9bdc-9aed9db6184e,2025-06-15 13:12:55.034402,13,937
3953239b-4523-5b7a-a2c6-ab01096b56d8,2025-06-16 13:30:06.034402,8,1392
a9e2fafd-b1ed-5ddc-8a64-985eecce8cda,2025-06-10 19:31:19.034402,5,1495
89134ebd-bceb-5e7e-b754-f223c6fd9fff,2025-06-14 22:20:54.034402,3,147
7a01b025-ba5c-5871-96e6-6aca56fbd0a2,2025-06-14 05:33:58.034402,12,1188
6a235ce5-2b0f-5faf-a6d7-da132886a7f2,2025-05-21 17:27:05.034402,8,2642
4addcc0e-0f87-52a3-aae1-b9ddf52c464a,2025-05-29 17:45:33.034402,9,1641
8fbd12be-81bf-5c92-b6c6-239f0b497069,2025-06-05 10:20:20.034402,11,1589
626d478c-b13b-5e49-9c6f-a1ec31a39eec,2025-05-17 13:41:00.034402,4,1996
6a94f324-9981-5bd9-ae48-0317986c6597,2025-05-28 11:40:28.034402,10,3740
396723ad-17f0-51af-8997-89ef132cf6d0,2025-06-04 20:40:00.034402,14,1475
cca13679-56f6-5284-ae5d-2fe18de6a355,2025-05-24 01:55:28.034402,7,2293
c1904e0a-a890-522e-ba74-4322f32edb4e,2025-05-31 08:32:23.034402,12,2988
d5fc8906-09b9-50d6-9789-1c3cba29a5dd,2025-06-06 15:52:16.034402,13,2958
68d7518f-996e-55e5-8450-ace98bc7f897,2025-05-25 19:11:49.034402,7,1014
9d56736f-ca52-5263-8747-251dabc9d711,2025-06-03 09:55:24.034402,4,80
365f3fd7-35ce-565d-8f26-5135e9166ba8,2025-05-28 00:45:57.034402,12,2751
7f7e6d6a-3328-513e-8c59-627b168c4682,2025-06-04 02:42:52.034402,4,138
a75580b0-5648-5a05-af61-ac8adaeeea9b,2025-06-14 21:38:23.034402,2,98
624dee1a-06ba-5ba6-ab26-f7a781ee8bcf,2025-06-19 09:10:23.034402,13,4587
e53f8d6f-a303-5bf2-b911-89acd8824c7c,2025-05-31 03:08:39.034402,8,1092
ae67540c-5294-5b3e-9450-a9085dba794a,2025-05-12 15:22:37.034402,11,2689
cc4c127b-9142-5fa6-be75-d5eb7dc9763e,2025-05-12 22:43:01.034402,11,2689
7b365fe7-3be8-5b43-a30d-16d04eb0e798,2025-05-27 01:08:53.034402,5,187
18db850b-f313-5d94-9c83-ab566237ecff,2025-05-13 13:38:49.034402,2,998
09701949-afbd-5f7e-aca2-51dc7c38f310,2025-05-15 11:36:08.034402,15,1769
b108ef88-873a-593f-bb9c-032c67ad92fc,2025-05-13 14:46:32.034402,17,3088
fc5b0858-94bb-5645-8cf0-1ab2852379ba,2025-05-13 05:06:31.034402,21,2979
28ba70f7-33ce-5489-9819-2ede40bc33b6,2025-05-22 17:51:07.034402,14,2628
ed27f36f-6ea7-56a5-bd12-55b5ae32f265,2025-05-29 03:43:45.034402,3,897
a2eebd96-1221-570b-afe7-988181afe4b7,2025-05-28 01:25:49.034402,11,2939
4c340c2d-ef48-5fc6-b238-fef1c59cefb8,2025-06-08 15:20:55.034402,10,1990
53dbaee9-fda2-5159-ae37-57ea7d65c6f5,2025-06-16 10:55:57.034402,20,3585
dee60d7c-92b9-545a-852a-c2538e55b094,2025-05-22 20:06:30.034402,3,897
4e58ccbd-b4c4-5ea8-8594-14c74499a59c,2025-06-14 08:07:05.034402,1,20
94afdd29-10c2-5adb-8747-9783f6a90266,2025-05-22 22:30:42.034402,15,2532
11c1c476-dda2-5044-a069-69504f849ac8,2025-06-03 14:20:29.034402,17,1917
baae693e-4fc8-5b6f-ba68-290ad4f0cea2,2025-05-10 08:59:13.034402,11,960
3757e8aa-0ae6-5eec-a61b-a2d0d07a8cc3,2025-05-26 17:27:53.034402,2,198
5c546c43-5512-5440-8e57-28e220e71ac3,2025-05-10 22:03:31.034402,11,2694
efdd633d-4c72-5acd-a55e-db73633ece42,2025-06-02 20:04:42.034402,5,445
6728d56d-cd0f-5284-a178-b35c608c4cb4,2025-05-16 14:34:32.034402,13,3887
16c1b3f6-8686-5c18-bc6c-f282067cbf54,2025-05-25 17:27:14.034402,10,790
f97e1de7-7101-5f30-9c10-117a28418267,2025-05-18 21:16:00.034402,12,1701
bd2dda68-5f7b-59ef-bc02-ae6ab42da987,2025-06-02 22:59:57.034402,5,179
69be1b2d-8aea-5ff2-8df7-8d2519c5776d,2025-05-26 20:57:03.034402,2,598
1a01baad-4d1d-5d40-8422-66ee706aa656,2025-06-04 00:08:12.034402,7,2593
cbbdf36c-3a8b-5937-bab8-fe988e1069e3,2025-05-31 18:51:49.034402,2,598
078eafef-076f-518e-81cc-ce1dab46ef0b,2025-06-17 05:20:38.034402,9,2241
d2c31cc7-e0c0-54ca-86e2-258ef34346d8,2025-06-08 21:10:52.034402,14,4436
52aca77d-0683-5b07-9876-376a9cd5bba8,2025-06-17 18:15:13.034402,10,1940
26203493-9ec4-5c2b-a280-402cf70ad366,2025-05-23 16:36:15.034402,15,2848
47baf644-dbc3-5aec-8968-7f2160a8e0c5,2025-06-01 12:10:45.034402,10,3074
bb57cfe9-0128-509b-8112-2b1ec428d97c,2025-06-12 03:32:48.034402,11,2252
72591a52-792f-57f7-a9eb-7607f0b6b0e5,2025-06-12 22:23:30.034402,7,1693
238e0651-ff96-5de1-b183-f1d6aa9fd1c3,2025-05-08 10:33:34.034402,17,4433
eefb8be4-2535-5ef3-b7b4-97a206926bd1,2025-06-15 15:41:17.034402,10,2595
5b0bb1e7-1a17-5a84-9447-34a1b2cdbb98,2025-05-15 18:55:07.034402,13,1992
3907822a-dc94-5fd2-9bb0-4a40c0c64f8b,2025-05-14 20:22:15.034402,14,1886
34c95cce-8823-519d-bf95-03c578c94c12,2025-06-05 21:13:50.034402,11,1773
cb0f5450-80db-56cb-bf98-bd3563d2c3c8,2025-06-12 13:04:52.034402,12,2622
2f1bc708-d2c9-54f2-97fe-190e62466855,2025-05-20 02:47:45.034402,12,2930
d2efa74c-0660-5150-a4e8-2bb0d4c82f9e,2025-05-31 11:20:44.034402,10,3590
6db59c38-954d-50c5-a06e-94a223989efc,2025-06-03 23:59:16.034402,4,396
6259ba60-3d30-529c-bb47-809450616f9e,2025-06-05 20:03:13.034402,5,245
9c2abf31-7a94-5385-8ff9-5d7779625b73,2025-06-10 17:26:07.034402,10,2840
b2911c2f-23ff-57f9-bbe6-8b64dc37fbc8,2025-05-12 10:13:21.034402,5,1095
ebe7df3b-77c4-53b0-9a5d-d0faea62f2f0,2025-06-03 03:31:39.034402,16,3655
1ae33612-39aa-5a1a-91ed-a06fdd3aae0e,2025-05-30 03:54:05.034402,7,2564
882019b3-c750-57df-b526-0b439816d5f2,2025-06-15 07:50:46.034402,19,5652
f96ee1a3-71a1-5d7b-952b-fbe80889d3ea,2025-06-16 04:13:17.034402,16,2789
c023350b-9322-52ad-91f8-86ecdcddb9a0,2025-05-12 19:21:38.034402,3,60
dddae8bb-3a26-5d8d-a255-3b9a0cfdcd28,2025-05-27 09:02:40.034402,4,396
de57d044-cd83-5245-b732-fb7f2a8c51be,2025-05-16 02:46:12.034402,14,6986
cdcc9648-5662-5446-ad66-4f2c359d9d42,2025-06-08 20:23:52.034402,3,147
5af1f55c-22fb-5216-93a0-70d47f192e18,2025-06-19 04:12:26.034402,15,1048
c5d52536-4e16-5eb8-8f34-fd49d8c12c19,2025-05-19 07:37:42.034402,11,1573
08e0ec7a-b3cc-50f9-b7fb-938b76b0cf64,2025-05-28 23:27:43.034402,11,1660
6b345865-96c0-5a2c-8dd5-44abed300da3,2025-05-29 05:11:26.034402,7,2214
77c14911-83f1-5211-9476-24b73a4d77be,2025-06-14 14:09:01.034402,11,4889
bc03e87d-a496-55c2-a9ea-01f88eb54501,2025-06-03 22:16:42.034402,5,1537
ca0ad3b0-78fc-565f-a290-09273b6e9e0f,2025-05-15 15:43:53.034402,9,775
8ce0611c-d1f0-58c4-94d9-20b1cf745a46,2025-05-25 17:02:37.034402,3,897
0f96ba8d-ad26-50eb-afa7-789a186129f0,2025-06-12 03:01:55.034402,10,3390
581f35a1-59e6-5523-988f-89a4e343ef6d,2025-05-20 08:24:52.034402,2,40
1779f647-1e9d-574d-8b19-8c2f19e636c3,2025-06-17 23:58:31.034402,5,245
9b6eefb8-569a-50fd-8cd5-0782e50d2093,2025-06-20 16:49:18.034402,9,2291
be66e536-e35b-5b7f-a14f-97471fe205b7,2025-06-15 06:27:02.034402,14,541
0026fbf4-2e1e-5efe-99fa-4cfb02f4e9f3,2025-06-08 01:03:21.034402,4,396
4d782b09-0703-5f1f-a3bc-2485f9073d65,2025-06-01 09:52:03.034402,9,591
50e6b13f-146a-56ac-aed4-3e0f26dc2ed5,2025-06-08 09:53:13.034402,2,998
64f148a1-142d-53db-9fe1-10abc2809a53,2025-05-09 10:48:22.034402,8,2392
76936969-714d-59ed-bf1a-8bb7653cd9d9,2025-06-08 17:39:13.034402,12,630
6d917422-7fbf-5f2c-a706-4f24c9ee1eb9,2025-05-21 11:26:52.034402,15,4485
3e22332a-0ca8-5d15-a22d-5888a3d4a23b,2025-05-13 05:20:11.034402,17,3209
04024a05-a09d-571b-ac6e-0a4ced206ccc,2025-05-31 09:51:56.034402,11,1173
714a0d0e-09cc-5bd3-98b1-92b2c4d7362e,2025-06-10 03:30:04.034402,6,1544
9d838467-5a0b-55db-b4c2-909b915a55fa,2025-05-12 19:21:20.034402,8,247
b6368406-b4bc-5baa-95e8-3f4e0e37f13b,2025-05-21 09:39:33.034402,5,658
179834d7-29bd-5d37-9fde-c814332f1bf8,2025-05-25 04:24:23.034402,18,2045
e12e826d-9e15-541b-b9a1-ce2cc85f8aff,2025-06-13 05:15:46.034402,12,1472
504d5029-fda5-5c88-b187-a257ea0dcbdc,2025-06-12 14:12:22.034402,4,559
3cc723ea-b997-53e5-986b-17d689e314fa,2025-05-20 20:37:10.034402,14,2320
62a674a6-fbb7-5987-8e28-2c42098e7384,2025-06-06 21:15:56.034402,6,199
7be88824-a260-5443-84a9-5fad093393e8,2025-05-17 04:02:44.034402,12,4738
2a375b34-8f32-5a2c-8224-533dca97b623,2025-05-21 19:25:57.034402,5,245
b32d18fd-faa9-51e2-9eed-7682a1bd5902,2025-06-02 15:00:02.034402,10,1074
7793dbbf-8560-569f-b7a9-b28a7078806e,2025-06-02 06:41:46.034402,11,1310
9521106a-19b7-5500-ac6b-13c54d73a91d,2025-05-30 11:38:28.034402,2,998
202c9dd1-fcd4-5b88-a183-cffa4d6c4ad6,2025-06-07 19:22:51.034402,8,2513
9be2a7f3-9ef8-532d-a8bf-ba5b1283035d,2025-05-09 06:15:37.034402,19,3565
7de9d052-8c85-54d6-9f95-d47756dd72ea,2025-05-23 17:32:51.034402,14,4236
3468135d-f8d4-53f4-870a-32528c0fad76,2025-05-26 09:17:17.034402,9,1691
1e7a3265-5077-5d95-be87-4f4928957daf,2025-05-25 22:54:35.034402,11,2339
eb95deef-b42d-515a-9b7b-d058e3bfec27,2025-06-06 16:24:05.034402,14,2749
d9a3f37d-5351-5d04-a293-2b4c94e89ae8,2025-06-13 06:08:18.034402,6,257
38606f9c-ff7b-5b9c-90d3-7860d4de2a20,2025-05-13 02:02:18.034402,21,2439
4717ec4b-ba75-5dcc-ab9b-835c3c4a750b,2025-06-01 03:38:59.034402,11,3339
eb8da0cf-0708-5308-a899-a56e82bbf31e,2025-05-27 20:45:00.034402,12,1138
59c926e7-0cea-573a-ba72-6c36beb655f7,2025-06-07 23:49:10.034402,2,598
a096d388-6314-5f32-b282-25ddfc4c9f4d,2025-06-03 22:57:05.034402,7,585
2d5af7e9-af94-5d5c-8b3d-a14b77930f0d,2025-05-29 18:53:51.034402,3,339
d77cdaa2-b425-5677-b3ad-f16197ce90f1,2025-05-28 01:42:17.034402,14,1291
b5c45d21-7b38-53df-a376-c6f57305e168,2025-06-07 19:35:21.034402,11,760
00736bac-3df3-5077-b1a7-8a85fb782d93,2025-05-18 04:35:11.034402,12,2185
03773826-02cf-5615-8960-9e19b239eb46,2025-05-18 15:15:49.034402,12,3088
3ff8c0c2-88e2-5708-8417-ccf03505c974,2025-06-03 14:02:07.034402,5,129
c44e4dbd-0b21-5d8c-9c18-285b369f79ed,2025-06-22 01:01:23.034402,8,1842
34aef5ff-7778-5678-b50d-f27e95f22895,2025-06-18 22:00:25.034402,8,247
490003b2-3668-5804-aa3b-52b55dd78fad,2025-05-14 22:05:07.034402,4,796
790b8c63-68e7-5f00-b889-bf70a0262333,2025-05-13 11:33:14.034402,4,109
1d790bcf-ef2d-56d8-a95b-1bf37180078a,2025-05-23 06:30:36.034402,8,189
26ce0379-3587-51e9-b95b-d1dc505c590e,2025-05-21 06:18:38.034402,1,299
3eef57f2-bd43-572c-9fb0-3e46cd3f303d,2025-05-24 07:39:18.034402,13,1958
40d0a720-5f37-5800-901e-2267adf59dc6,2025-06-01 01:24:17.034402,10,3432
71b3a38a-1767-50d8-a34c-3f06d06889f2,2025-06-10 14:13:45.034402,2,598
c8e54dd5-d91f-5408-af70-cd777c17a8b1,2025-06-13 15:29:38.034402,9,325
39437ef1-23e6-5444-8326-2668a493129f,2025-05-21 01:29:39.034402,18,2787
e69a8265-5d37-5c97-aea1-aae82a23bbba,2025-06-03 02:06:45.034402,8,642
e99dae83-0d14-5edc-824a-f54c078b89d3,2025-06-16 07:34:14.034402,11,594
5e73838a-cbee-5db1-95fc-e47cd32575cd,2025-05-30 02:33:15.034402,6,1236
b89df75e-2366-5750-b82b-80e7867929fc,2025-06-08 05:03:02.034402,18,3382
0b7897d8-7a58-5d36-9715-ad903a9400ce,2025-06-04 02:14:09.034402,14,2836
618db19f-246d-531c-8c25-c8c979e313ab,2025-06-12 06:40:45.034402,11,1802
764db497-ad75-5654-ab14-75da73d90ea9,2025-06-19 09:38:52.034402,7,1493
c60ebee0-6034-5a13-9169-f1c20675e7d0,2025-05-10 05:54:12.034402,10,4390
c54be936-d459-509a-971a-fe1b53ac581e,2025-06-03 02:44:02.034402,7,3293
93f16d7a-9307-5e21-9eed-a6a67b93d802,2025-06-08 21:59:52.034402,3,897
f6d9f560-a381-528c-b214-e053722bdebf,2025-06-18 03:03:28.034402,10,3290
f2afedc1-b84a-5e6d-98f3-4811d6920eb0,2025-06-22 08:46:10.034402,12,3188
e6786c11-6af2-5bce-8497-e73bb467fea8,2025-05-24 19:08:37.034402,2,998
8b204318-309a-5fd4-a87b-034231705adb,2025-05-26 15:00:06.034402,2,98
ca013cb1-55c4-529b-9d02-00477b7fb5e3,2025-05-30 05:10:04.034402,2,98
e9e827cd-43ba-5376-b762-5e142b264909,2025-05-17 22:41:05.034402,7,1343
08a15608-7f7f-55f5-8507-f44b2b3f7458,2025-06-11 04:42:16.034402,3,297
c330df10-0d09-5151-9953-45ef8ee99123,2025-05-24 15:48:57.034402,14,2520
c7389dde-123b-5f8c-9118-32f1d4178056,2025-06-05 23:41:25.034402,7,2593
